timestamp,$61250 or above,$61500 or above,$61750 or above,$62000 or above,$62250 or above,$62500 or above,$62750 or above,$63000 or above,$63250 or above,$63500 or above,$63750 or above,$64000 or above,$64250 or above,$64500 or above,$64750 or above,$65000 or above,$65250 or above,$65500 or above,$65750 or above,$66000 or above,$66250 or above,$66500 or above,$66750 or above,$67000 or above,$67250 or above,$67500 or above,$67750 or above,$68000 or above,$68250 or above,$68500 or above,$68750 or above,$69000 or above,$69250 or above,$69500 or above,$69750 or above,$70000 or above,$70250 or above,$70500 or above,$70750 or above,$71000 or above,$71250 or above,$71500 or above,$71750 or above,$72000 or above,$72250 or above,$72500 or above,$72750 or above,$73000 or above,$73250 or above,$73500 or above,$73750 or above,$74000 or above,$74250 or above,$74500 or above,$74750 or above,$75000 or above,$75250 or above,$75500 or above,$75750 or above,$76000 or above,$76250 or above,$76500 or above,$76750 or above,$77000 or above,$77250 or above,$77500 or above,$77750 or above,$78000 or above,$78250 or above,$78500 or above,$78750 or above,$79000 or above,$79250 or above,$79500 or above,$79750 or above
2026-03-15T11:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73,60.48,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.73,60.06,9.33,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.58,56.53,9.86,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.10,55.69,9.90,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:05:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,93.52,51.06,9.18,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,93.02,47.94,8.07,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.00,56.12,8.26,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,94.01,48.16,8.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:09:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,93.05,45.55,7.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:10:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,92.68,43.03,7.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-15T11:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.00,93.00,44.62,6.99,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
